"DATE","TITLE","ACTIVITY"
"7037","2005","Okanagan--Shuswap Federal Liberal Association",
"10771","2006","Okanagan--Shuswap Federal Liberal Association",
"3021","2004","Okanagan--Shuswap Federal NDP Riding Association",
"6437","2005","Okanagan--Shuswap Federal NDP Riding Association",
"10174","2006","Okanagan--Shuswap Federal NDP Riding Association",
"2821","2004","Oshawa Conservative Association",
"6643","2005","Oshawa Conservative Association",
"10378","2006","Oshawa Conservative Association",
"10907","2006","Oshawa Federal Green Party Association",
"3463","2004","Oshawa Federal Liberal Association",
"7072","2005","Oshawa Federal Liberal Association",
"10806","2006","Oshawa Federal Liberal Association",
"3112","2004","Oshawa Federal NDP Riding Association",
"6539","2005","Oshawa Federal NDP Riding Association",
"10275","2006","Oshawa Federal NDP Riding Association",
"3946","2004","Ottawa Centre Conservative Association",
"7020","2005","Ottawa Centre Conservative Association",
"10754","2006","Ottawa Centre Conservative Association",
"2969","2004","Ottawa Centre Federal Green Party Association",
"6356","2005","Ottawa Centre Federal Green Party Association",
"10093","2006","Ottawa Centre Federal Green Party Association",
"3464","2004","Ottawa Centre Federal Liberal Association",
"6164","2005","Ottawa Centre Federal Liberal Association",
"9901","2006","Ottawa Centre Federal Liberal Association",
"3113","2004","Ottawa Centre Federal NDP Riding Association",
"6425","2005","Ottawa Centre Federal NDP Riding Association",
"10162","2006","Ottawa Centre Federal NDP Riding Association",
"2823","2004","Ottawa South Conservative Association",
"6872","2005","Ottawa South Conservative Association",
"10607","2006","Ottawa South Conservative Association",
"3454","2004","Ottawa South Federal Liberal Association",
"6166","2005","Ottawa South Federal Liberal Association",
"9903","2006","Ottawa South Federal Liberal Association",
"3114","2004","Ottawa South Federal NDP",
"6523","2005","Ottawa South Federal NDP",
"10260","2006","Ottawa South Federal NDP",
"10928","2006","Ottawa South PC Party Association",
"2825","2004","Ottawa West--Nepean Conservative Association",
"6649","2005","Ottawa West--Nepean Conservative Association",
"10384","2006","Ottawa West--Nepean Conservative Association",
"3445","2004","Ottawa West--Nepean Federal Liberal Association",
"6165","2005","Ottawa West--Nepean Federal Liberal Association",
"9902","2006","Ottawa West--Nepean Federal Liberal Association",
"3116","2004","Ottawa West--Nepean Federal NDP Riding Association",
"6495","2005","Ottawa West--Nepean Federal NDP Riding Association",
"10232","2006","Ottawa West--Nepean Federal NDP Riding Association",
"3655","2004","Ottawa West--Nepean Green Party",
"6975","2005","Ottawa West--Nepean Green Party",
"10709","2006","Ottawa West--Nepean Green Party",
"3486","2004","Ottawa--Orléans Federal Liberal Association",
"6291","2005","Ottawa--Orléans Federal Liberal Association",
"10028","2006","Ottawa--Orléans Federal Liberal Association",
"3152","2004","Ottawa--Orléans Federal NDP Riding Association",
"6497","2005","Ottawa--Orléans Federal NDP Riding Association",
"10234","2006","Ottawa--Orléans Federal NDP Riding Association",
"2824","2004","Ottawa--Vanier Conservative Association",
"6925","2005","Ottawa--Vanier Conservative Association",
"10660","2006","Ottawa--Vanier Conservative Association",
"3633","2004","Ottawa--Vanier Federal Green Party Association",
"6815","2005","Ottawa--Vanier Federal Green Party Association",
"10550","2006","Ottawa--Vanier Federal Green Party Association",
"3444","2004","Ottawa--Vanier Federal Liberal Association",
"6172","2005","Ottawa--Vanier Federal Liberal Association",
"9909","2006","Ottawa--Vanier Federal Liberal Association",
"3115","2004","Ottawa--Vanier Federal NDP Riding Association",
"6498","2005","Ottawa--Vanier Federal NDP Riding Association",
"10235","2006","Ottawa--Vanier Federal NDP Riding Association",
"3265","2004","Outremont Conservative Association",
"6854","2005","Outremont Conservative Association",
"10589","2006","Outremont Conservative Association",
"3183","2004","Outremont Federal NDP Riding Association",
"6451","2005","Outremont Federal NDP Riding Association",
"10188","2006","Outremont Federal NDP Riding Association",
"2826","2004","Oxford Federal Conservative Electoral District Association",
"6842","2005","Oxford Federal Conservative Electoral District Association",
"10577","2006","Oxford Federal Conservative Electoral District Association",
"3446","2004","Oxford Federal Liberal Riding Association",
"6171","2005","Oxford Federal Liberal Riding Association",
"9908","2006","Oxford Federal Liberal Riding Association",
"3650","2004","Oxford Federal NDP Riding Association",
"6983","2005","Oxford Federal NDP Riding Association",
"10717","2006","Oxford Federal NDP Riding Association",
"2763","2004","Palliser Conservative Association",
"6932","2005","Palliser Conservative Association",
"10667","2006","Palliser Conservative Association",
"3377","2004","Palliser Federal Liberal Association",
"6404","2005","Palliser Federal Liberal Association",
"10141","2006","Palliser Federal Liberal Association",
"3069","2004","Palliser Federal NDP Riding Association",
"6341","2005","Palliser Federal NDP Riding Association",
"10078","2006","Palliser Federal NDP Riding Association",
"2877","2004","Papineau Conservative Association",
"6824","2005","Papineau Conservative Association",
"10559","2006","Papineau Conservative Association",
"3185","2004","Papineau Federal NDP Riding Association",
"6476","2005","Papineau Federal NDP Riding Association",
"10213","2006","Papineau Federal NDP Riding Association",
"2827","2004","Parkdale--High Park Conservative Association",
"6653","2005","Parkdale--High Park Conservative Association",
"10388","2006","Parkdale--High Park Conservative Association",
"2972","2004","Parkdale--High Park Federal Green Party Association",
"6348","2005","Parkdale--High Park Federal Green Party Association",
"10085","2006","Parkdale--High Park Federal Green Party Association",
"3447","2004","Parkdale--High Park Federal Liberal Association",
"6170","2005","Parkdale--High Park Federal Liberal Association",
"9907","2006","Parkdale--High Park Federal Liberal Association",
"3117","2004","Parkdale--High Park Federal NDP Riding Association",
"6496","2005","Parkdale--High Park Federal NDP Riding Association",
"10233","2006","Parkdale--High Park Federal NDP Riding Association",
"2828","2004","Parry Sound--Muskoka Conservative Association",
"6928","2005","Parry Sound--Muskoka Conservative Association",
"10663","2006","Parry Sound--Muskoka Conservative Association",
"3448","2004","Parry Sound--Muskoka Federal Liberal Association",
"6167","2005","Parry Sound--Muskoka Federal Liberal Association",
"9904","2006","Parry Sound--Muskoka Federal Liberal Association",
"3118","2004","Parry Sound--Muskoka Federal NDP Riding Association",
"6282","2005","Parry Sound--Muskoka Federal NDP Riding Association",
"10019","2006","Parry Sound--Muskoka Federal NDP Riding Association",
"2997","2004","Parti Vert du Canada ACE Argenteuil--Papineau--Mirabel",
"6535","2005","Parti Vert du Canada ACE Argenteuil--Papineau--Mirabel",
"10272","2006","Parti Vert du Canada ACE Argenteuil--Papineau--Mirabel",
"2730","2004","Peace River Conservative Association",
"6682","2005","Peace River Conservative Association",
"10417","2006","Peace River Conservative Association",
"3369","2004","Peace River Federal Liberal Association",
"6242","2005","Peace River Federal Liberal Association",
"9979","2006","Peace River Federal Liberal Association",
"3039","2004","Peace River Federal NDP Riding Association",
"6461","2005","Peace River Federal NDP Riding Association",
"10198","2006","Peace River Federal NDP Riding Association",
"3449","2004","Perth--Middlesex Federal Liberal Association",
"10909","2006","Perth--Wellington Christian Heritage Party",
"2797","2004","Perth--Wellington Conservative Association",
"6656","2005","Perth--Wellington Conservative Association",
"10391","2006","Perth--Wellington Conservative Association",
"4784","2004","Perth--Wellington EDA Green Party of Canada",
"7076","2005","Perth--Wellington EDA Green Party of Canada",
"10810","2006","Perth--Wellington EDA Green Party of Canada",
"2919","2004","Perth--Wellington Federal Liberal Association",
"6893","2005","Perth--Wellington Federal Liberal Association",
"10628","2006","Perth--Wellington Federal Liberal Association",
"3119","2004","Perth--Wellington Federal NDP Riding Association",
"6464","2005","Perth--Wellington Federal NDP Riding Association",
"10201","2006","Perth--Wellington Federal NDP Riding Association",
"2798","2004","Peterborough Conservative Electoral District Association",
"6658","2005","Peterborough Conservative Electoral District Association",
"10393","2006","Peterborough Conservative Electoral District Association",
"2973","2004","Peterborough Federal Green Party Association",
"6948","2005","Peterborough Federal Green Party Association",
"10683","2006","Peterborough Federal Green Party Association",
"3450","2004","Peterborough Federal Liberal Association",
"6173","2005","Peterborough Federal Liberal Association",
"9910","2006","Peterborough Federal Liberal Association",
"3095","2004","Peterborough Federal NDP Riding Association",
"6326","2005","Peterborough Federal NDP Riding Association",
"10063","2006","Peterborough Federal NDP Riding Association",
"2799","2004","Pickering--Scarborough East Conservative Association",
"6840","2005","Pickering--Scarborough East Conservative Association",
"10575","2006","Pickering--Scarborough East Conservative Association",
"3451","2004","Pickering--Scarborough East Federal Liberal Association",
"6991","2005","Pickering--Scarborough East Federal Liberal Association",
"10725","2006","Pickering--Scarborough East Federal Liberal Association",
"3929","2004","Pickering--Scarborough East Federal NDP Riding Association",
"7012","2005","Pickering--Scarborough East Federal NDP Riding Association",
"10746","2006","Pickering--Scarborough East Federal NDP Riding Association",
"3266","2004","Pierrefonds--Dollard Conservative Association",
"6668","2005","Pierrefonds--Dollard Conservative Association",
"10403","2006","Pierrefonds--Dollard Conservative Association",
"3534","2004","Pierrefonds--Dollard Federal Liberal Association",
"6085","2005","Pierrefonds--Dollard Federal Liberal Association",
"9822","2006","Pierrefonds--Dollard Federal Liberal Association",
"3660","2004","Pitt Meadows--Maple Ridge--Mission Conservative Association",
"6848","2005","Pitt Meadows--Maple Ridge--Mission Conservative Association",
"10583","2006","Pitt Meadows--Maple Ridge--Mission Conservative Association",
"3342","2004","Pitt Meadows--Maple Ridge--Mission Federal Liberal Association",
"7036","2005","Pitt Meadows--Maple Ridge--Mission Federal Liberal Association",
"10770","2006","Pitt Meadows--Maple Ridge--Mission Federal Liberal Association",
"3025","2004","Pitt Meadows--Maple Ridge--Mission Federal NDP Riding Association",
"6351","2005","Pitt Meadows--Maple Ridge--Mission Federal NDP Riding Association",
